class,kind,type,qualifier,severity,line,procedure,procedure_id,file,trace,key,qualifier_tags,hash,bug_id,always_report,advice
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _data of an atomic property at line 348, column 10. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,348,QredoMarkedAtom_expectLength:,QredoMarkedAtom_expectLength:{instance}.a1118e9880bcba0a260dbbea18add3a2,LinguaFranca/QredoWireFormat.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":348,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>348</line></qualifier_tags>,982843321,874,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _data of an atomic property at line 350, column 137. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,350,QredoMarkedAtom_expectLength:,QredoMarkedAtom_expectLength:{instance}.a1118e9880bcba0a260dbbea18add3a2,LinguaFranca/QredoWireFormat.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":350,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>350</line></qualifier_tags>,982843321,873,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _status of an atomic property at line 597, column 13. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,597,QredoResultHeader_isFailure,QredoResultHeader_isFailure{instance}.830ddf5241925f54e9ef6a0c0c5b1be1,LinguaFranca/QredoWireFormat.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":597,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>597</line></qualifier_tags>,658206487,933,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _status of an atomic property at line 601, column 13. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,601,QredoResultHeader_isSuccess,QredoResultHeader_isSuccess{instance}.b18fdd56e00b5300573918e96b575efd,LinguaFranca/QredoWireFormat.m,"{""trace"":[{""level"":0,""filename"":""LinguaFranca/QredoWireFormat.m"",""line_number"":601,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>601</line></qualifier_tags>,58940770,934,false,
PROVER,ERROR,NULL_DEREFERENCE,"pointer sslSettings last assigned on line 282 could be null and is dereferenced at line 290, column 9",HIGH,290,MQTTSession_connectToHost:port:usingSSL:streamSocketSecurityLevel:trustValidator:,MQTTSession_connectToHost:port:usingSSL:streamSocketSecurityLevel:trustValidator:{instance}.82c6665659479b1a1f9011a56a31cf92,MQttClient/MQTTSession.m,"{""trace"":[{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":252,""description"":""start of procedure connectToHost:port:usingSSL:streamSocketSecurityLevel:trustValidator:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""MQTTSession_connectToHost:port:usingSSL:streamSocketSecurityLevel:trustValidator:""},{""tag"":""name_id"",""value"":""MQTTSession_connectToHost:port:usingSSL:streamSocketSecurityLevel:trustValidator:{instance}.82c6665659479b1a1f9011a56a31cf92""}]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":258,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":263,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":265,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":267,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":270,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":277,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":279,""description"":""Condition is false"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""false""}]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":276,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":282,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":287,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":288,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""MQttClient/MQTTSession.m"",""line_number"":290,""description"":"""",""node_tags"":[]}]}",225890512,<qualifier_tags><bucket>B1</bucket><line>290</line><assigned_line>282</assigned_line><value>sslSettings</value></qualifier_tags>,483735798,160,false,
PROVER,ERROR,BAD_POINTER_COMPARISON,"Implicitly checking whether NSNumber pointer value is nil at line 6348, column 8. Did you mean to compare against the unboxed value instead? Please either explicitly compare value to nil or use one of the NSNumber accessors before the comparison.",HIGH,6348,GCDAsyncSocket_maybeStartTLS,GCDAsyncSocket_maybeStartTLS{instance}.f243c1494d6e35996227397c0fe8fb94,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6330,""description"":""start of procedure maybeStartTLS"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""GCDAsyncSocket_maybeStartTLS""},{""tag"":""name_id"",""value"":""GCDAsyncSocket_maybeStartTLS{instance}.f243c1494d6e35996227397c0fe8fb94""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6338,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6338,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6340,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6344,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6345,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6347,""description"":"""",""node_tags"":[]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":6348,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]}]}",555710042,<qualifier_tags></qualifier_tags>,486634918,95,false,
,WARNING,PARAMETER_NOT_NULL_CHECKED,"Parameter block is not checked for null, there could be a null pointer dereference: pointer block could be null and is dereferenced at line 7825, column 3",MEDIUM,7825,GCDAsyncSocket_performBlock:,GCDAsyncSocket_performBlock:{instance}.4c5c11bf4c5673c24807ed6a338574a7,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":7822,""description"":""start of procedure performBlock:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""GCDAsyncSocket_performBlock:""},{""tag"":""name_id"",""value"":""GCDAsyncSocket_performBlock:{instance}.4c5c11bf4c5673c24807ed6a338574a7""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":7824,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncSocket.m"",""line_number"":7825,""description"":"""",""node_tags"":[]}]}",89832828,<qualifier_tags><bucket>B1</bucket><parameter_not_null_checked>block</parameter_not_null_checked><line>7825</line><value>block</value></qualifier_tags>,455884212,98,false,
,WARNING,IVAR_NOT_NULL_CHECKED,"Instance variable self -> sendFilterBlock is not checked for null, there could be a null pointer dereference: pointer self->sendFilterBlock last accessed on line 3873 could be null and is dereferenced at line 3873, column 20",MEDIUM,3873,__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______83,__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______83.a37b902c743d1b1cbfb346a7a11cb1d2,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":3871,""description"":""start of procedure block"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______83""},{""tag"":""name_id"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______83.a37b902c743d1b1cbfb346a7a11cb1d2""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":3873,""description"":"""",""node_tags"":[]}]}",261621063,<qualifier_tags><bucket>B1</bucket><field_not_null_checked>self -&gt; sendFilterBlock</field_not_null_checked><line>3873</line><accessed_line>3873</accessed_line><value>self-&gt;sendFilterBlock</value></qualifier_tags>,1055653785,1029,false,
,WARNING,IVAR_NOT_NULL_CHECKED,"Instance variable self -> sendFilterBlock is not checked for null, there could be a null pointer dereference: pointer self->sendFilterBlock last accessed on line 3904 could be null and is dereferenced at line 3904, column 15",MEDIUM,3904,__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______85,__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______85.137d36395f9c3bcfb6c96ee4efb84fe9,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":3902,""description"":""start of procedure block"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______85""},{""tag"":""name_id"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doPreSend______85.137d36395f9c3bcfb6c96ee4efb84fe9""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":3904,""description"":"""",""node_tags"":[]}]}",173531198,<qualifier_tags><bucket>B1</bucket><field_not_null_checked>self -&gt; sendFilterBlock</field_not_null_checked><line>3904</line><accessed_line>3904</accessed_line><value>self-&gt;sendFilterBlock</value></qualifier_tags>,825849823,1030,false,
,WARNING,IVAR_NOT_NULL_CHECKED,"Instance variable self -> receiveFilterBlock is not checked for null, there could be a null pointer dereference: pointer self->receiveFilterBlock last accessed on line 4466 could be null and is dereferenced at line 4466, column 17",MEDIUM,4466,__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______93,__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______93.a13b93d7803cee04649ff77b6df65319,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":4464,""description"":""start of procedure block"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______93""},{""tag"":""name_id"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______93.a13b93d7803cee04649ff77b6df65319""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":4466,""description"":"""",""node_tags"":[]}]}",997836901,<qualifier_tags><bucket>B1</bucket><field_not_null_checked>self -&gt; receiveFilterBlock</field_not_null_checked><line>4466</line><accessed_line>4466</accessed_line><value>self-&gt;receiveFilterBlock</value></qualifier_tags>,105477365,1031,false,
,WARNING,IVAR_NOT_NULL_CHECKED,"Instance variable self -> receiveFilterBlock is not checked for null, there could be a null pointer dereference: pointer self->receiveFilterBlock last accessed on line 4505 could be null and is dereferenced at line 4505, column 17",MEDIUM,4505,__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______95,__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______95.96717c4543ae19eb3ae44f75bfbb17a6,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":4503,""description"":""start of procedure block"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______95""},{""tag"":""name_id"",""value"":""__objc_anonymous_block_GCDAsyncUdpSocket_doReceive______95.96717c4543ae19eb3ae44f75bfbb17a6""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":4505,""description"":"""",""node_tags"":[]}]}",676328811,<qualifier_tags><bucket>B1</bucket><field_not_null_checked>self -&gt; receiveFilterBlock</field_not_null_checked><line>4505</line><accessed_line>4505</accessed_line><value>self-&gt;receiveFilterBlock</value></qualifier_tags>,1071789548,1032,false,
,WARNING,PARAMETER_NOT_NULL_CHECKED,"Parameter block is not checked for null, there could be a null pointer dereference: pointer block could be null and is dereferenced at line 5153, column 3",MEDIUM,5153,GCDAsyncUdpSocket_performBlock:,GCDAsyncUdpSocket_performBlock:{instance}.05847daee51ed6ad4798f2985a914dc3,Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m,"{""trace"":[{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":5150,""description"":""start of procedure performBlock:"",""node_tags"":[{""tag"":""kind"",""value"":""procedure_start""},{""tag"":""name"",""value"":""GCDAsyncUdpSocket_performBlock:""},{""tag"":""name_id"",""value"":""GCDAsyncUdpSocket_performBlock:{instance}.05847daee51ed6ad4798f2985a914dc3""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":5152,""description"":""Condition is true"",""node_tags"":[{""tag"":""kind"",""value"":""condition""},{""tag"":""branch"",""value"":""true""}]},{""level"":0,""filename"":""Pods/CocoaAsyncSocket/Source/GCD/GCDAsyncUdpSocket.m"",""line_number"":5153,""description"":"""",""node_tags"":[]}]}",89832828,<qualifier_tags><bucket>B1</bucket><parameter_not_null_checked>block</parameter_not_null_checked><line>5153</line><value>block</value></qualifier_tags>,115144949,140,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _server of an atomic property at line 188, column 49. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,188,NetAssociation_sendTimeQuery,NetAssociation_sendTimeQuery{instance}.67406477b8fed26b3c83fd66958592b3,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":188,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>188</line></qualifier_tags>,22542363,193,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _active of an atomic property at line 206, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,206,NetAssociation_finish,NetAssociation_finish{instance}.887f53448439881bf37917e8821fbf8f,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":206,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>206</line></qualifier_tags>,817216360,178,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _root_delay of an atomic property at line 290, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,290,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":290,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>290</line></qualifier_tags>,116324921,169,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _dispersion of an atomic property at line 291, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,291,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":291,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>291</line></qualifier_tags>,116324921,167,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 318, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,318,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":318,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>318</line></qualifier_tags>,116324921,166,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _dispersion of an atomic property at line 319, column 32. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,319,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":319,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>319</line></qualifier_tags>,116324921,171,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _dispersion of an atomic property at line 319, column 10. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,319,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":319,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>319</line></qualifier_tags>,116324921,173,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _roundtrip of an atomic property at line 325, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,325,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":325,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>325</line></qualifier_tags>,116324921,170,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 330, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,330,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":330,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>330</line></qualifier_tags>,116324921,168,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _active of an atomic property at line 333, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,333,NetAssociation_decodePacket:,NetAssociation_decodePacket:{instance}.14258940f0f6a2e6b56d4eedbb9d3450,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":333,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>333</line></qualifier_tags>,116324921,172,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 346, column 34. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,346,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":346,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>346</line></qualifier_tags>,603705454,188,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 353, column 5. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,353,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":353,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>353</line></qualifier_tags>,603705454,184,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 366, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,366,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":366,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>366</line></qualifier_tags>,603705454,190,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 376, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,376,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":376,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>376</line></qualifier_tags>,603705454,185,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 376, column 19. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,376,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":376,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>376</line></qualifier_tags>,603705454,191,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 383, column 39. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,383,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":383,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>383</line></qualifier_tags>,603705454,187,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 383, column 66. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,383,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":383,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>383</line></qualifier_tags>,603705454,192,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _trusty of an atomic property at line 387, column 9. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,387,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":387,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>387</line></qualifier_tags>,603705454,186,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _offset of an atomic property at line 388, column 25. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,388,NetAssociation_reportFromDelegate,NetAssociation_reportFromDelegate{instance}.72d3b9beb70706fabf4a6795fc29ece9,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":388,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>388</line></qualifier_tags>,603705454,189,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _server of an atomic property at line 431, column 11. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,431,NetAssociation_udpSocket:didReceiveData:fromAddress:withFilterContext:,NetAssociation_udpSocket:didReceiveData:fromAddress:withFilterContext:{instance}.9d6b2555c69a38eb7bb31c65864eadf2,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":431,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>431</line></qualifier_tags>,437957194,194,false,
,WARNING,DIRECT_ATOMIC_PROPERTY_ACCESS,"Direct access to ivar _dispersion of an atomic property at line 501, column 82. Accessing an ivar of an atomic property makes the property nonatomic",MEDIUM,501,NetAssociation_prettyPrintPacket,NetAssociation_prettyPrintPacket{instance}.0892367b18646b4e7823306bfaf5c06b,Pods/ios-ntp/ios-ntp-lib/NetAssociation.m,"{""trace"":[{""level"":0,""filename"":""Pods/ios-ntp/ios-ntp-lib/NetAssociation.m"",""line_number"":501,""description"":"""",""node_tags"":[]}]}",173877444,<qualifier_tags><line>501</line></qualifier_tags>,608702037,179,false,
